symbol,Price,Trailing P/E,Forward P/E,Price/Sales (ttm),Price/Book (mrq),Price/CashFlow,Quick Ratio,Current Ratio,Total Debt to Equity (mrq),Total Debt to Capital,Return on Equity,Return on Assets,Return on Invested Capital (ttm),Book Value/Market Value,Asset Turnover,Inventory Turnover (ttm),EBITDA,Operating Margin,Profit Margin,Gross Margin ttm,Revenue,Market Cap,Enterprise Value,Enterprise Value/Revenue,Enterprise Value/EBITDA,Date,Forward Price/Sales
SP500 Internet & Direct Marketing Retail Mean ,1242.064,56.022,74.264,8.572,20.63,78.406,1.806,1.994,205.836,66.28,35.23,5.966,7.596,6.22,0.728,2.106,12139098000.0,5.408,4.734,67.332,88445999999.8,402720000000.0,406678000000.0,8.618,18.764,2021-07-16,0.0
SP500 Internet & Direct Marketing Retail Mean ,1264.312,56.822,75.148,8.738,21.116,78.772,1.806,1.994,205.836,66.28,35.23,5.966,7.596,6.13,0.728,2.106,12139098000.0,5.408,4.734,67.332,88445999999.8,409164000000.0,415122000000.0,8.766,19.326,2021-07-09,0.0
SP500 Internet & Direct Marketing Retail Mean ,1215.866,56.68,75.016,8.772,20.988,79.78,1.806,1.994,205.836,66.28,35.23,5.966,7.596,6.268,0.728,2.106,12139098000.0,5.408,4.734,67.332,88445999999.8,383428000000.0,387388000000.0,8.794,19.556,2021-07-02,0.0
SP500 Internet & Direct Marketing Retail Mean ,1222.69,56.132,73.858,8.598,20.508,80.132,1.806,1.994,205.836,66.28,35.23,5.966,7.596,6.282,0.728,2.106,12139098000.0,5.408,4.734,67.332,88445999999.8,390920000000.0,394880000000.0,8.646,18.656,2021-06-25,0.0
SP500 Internet & Direct Marketing Retail Mean ,1236.826,56.024,73.288,8.5,20.118,81.408,1.806,1.994,205.836,66.28,35.23,5.966,7.596,6.318,0.728,2.106,12139098000.0,5.408,4.734,67.332,88445999999.8,389022000000.0,392978000000.0,8.564,18.372,2021-06-18,0.0
SP500 Internet & Direct Marketing Retail Mean ,1215.916,55.476,72.582,8.494,20.008,81.972,1.806,1.994,205.836,66.28,35.23,5.966,7.596,6.32,0.728,2.106,12139098000.0,5.408,4.734,67.332,88445999999.8,367474000000.0,373432000000.0,8.566,17.956,2021-06-11,0.0
SP500 Internet & Direct Marketing Retail Mean ,1176.676,54.51,71.748,8.358,19.66,80.672,1.806,1.994,205.836,66.28,35.23,5.966,7.596,6.426,0.728,2.106,12139098000.0,5.408,4.734,67.332,88445999999.8,362970000000.0,366926000000.0,8.476,17.694,2021-06-05,0.0
SP500 Internet & Direct Marketing Retail Mean ,1193.014,55.11,73.468,8.444,19.838,81.676,1.806,1.994,205.836,66.28,35.23,5.966,7.596,6.454,0.728,2.106,12139098000.0,5.408,4.734,67.332,88445999999.8,362886000000.0,366846000000.0,8.516,17.67,2021-05-28,0.0
SP500 Internet & Direct Marketing Retail Mean ,1190.94,54.19,72.914,8.278,19.498,81.134,1.814,1.994,205.836,65.844,35.23,5.966,7.692,6.824,0.728,2.106,12139098000.0,5.408,4.734,67.332,88445999999.8,361970000000.0,365930000000.0,8.352,17.442,2021-05-21,0.0
SP500 Internet & Direct Marketing Retail Mean ,1150.358,52.64,71.582,8.052,19.026,77.37,1.814,1.994,205.836,65.844,35.23,5.966,7.692,6.918,0.728,2.106,12139098000.0,5.408,4.734,67.332,88445999999.8,353174000000.0,359134000000.0,8.14,16.578,2021-05-14,0.0
SP500 Internet & Direct Marketing Retail Mean ,1193.408,346.23,68.508,7.712,17.844,84.092,2.028,2.0,201.832,64.98,34.082,5.91,7.904,6.834,0.738,2.106,12139098000.0,6.682,3.604,64.266,88637999999.8,365680000000.0,369956000000.0,8.07,19.702,2021-05-08,0.0
SP500 Internet & Direct Marketing Retail Mean ,1283.096,386.134,74.584,8.938,20.584,255.982,2.102,2.224,181.442,65.658,25.564,5.362,7.686,6.38,0.716,2.106,11812260000.0,7.504,0.645999999999999,63.636,88804000000.0,388712000000.0,390938000000.0,8.984,29.344,2021-04-30,0.0
SP500 Internet & Direct Marketing Retail Mean ,1220.552,366.354,73.744,8.92,20.494,241.802,2.102,2.324,194.274,65.658,22.262,4.942,7.686,6.358,0.682,2.106,10348260000.0,7.244,6.316,65.472,82012000000.0,376212000000.0,378500000000.0,8.938,28.914,2021-04-23,0.0
SP500 Internet & Direct Marketing Retail Mean ,1253.3,377.416,74.74,9.226,21.098,250.228,2.102,2.324,194.274,65.658,22.262,4.942,7.686,6.256,0.682,2.106,10348260000.0,7.244,6.316,65.472,82012000000.0,379302000000.0,381592000000.0,9.206,29.988,2021-04-16,0.0
SP500 Internet & Direct Marketing Retail Mean ,1235.888,373.26,73.176,8.876,20.27,249.306,2.102,2.324,194.274,65.658,22.262,4.942,7.686,6.388,0.682,2.106,10348260000.0,7.244,6.316,65.472,82012000000.0,368408000000.0,370696000000.0,8.866,28.61,2021-04-09,0.0
SP500 Internet & Direct Marketing Retail Mean ,1171.79,360.246,72.586,8.642,19.78,238.988,2.102,2.324,194.274,65.658,22.262,4.942,7.686,6.51,0.682,2.106,10348260000.0,7.244,6.316,65.472,82012000000.0,349572000000.0,351862000000.0,8.654,27.564,2021-04-02,0.0
SP500 Internet & Direct Marketing Retail Mean ,1148.824,351.432,71.712,8.382,19.174,232.646,2.102,2.324,194.274,65.658,22.262,4.942,7.686,6.762,0.682,2.106,10348260000.0,7.244,6.316,65.472,82012000000.0,342286000000.0,344574000000.0,8.4,26.886,2021-03-26,0.0
SP500 Internet & Direct Marketing Retail Mean ,1164.83,387.266,84.288,9.85,21.62,240.634,2.102,2.324,194.274,65.658,22.262,4.942,7.686,6.358,0.682,2.106,10348260000.0,7.244,6.316,65.472,82012000000.0,355082000000.0,357400000000.0,9.93,33.728,2021-03-19,0.0
SP500 Internet & Direct Marketing Retail Mean ,1184.762,364.942,72.224,8.848,20.04,242.56,2.102,2.324,194.274,65.658,22.262,4.942,7.686,6.738,0.682,2.106,10348260000.0,7.244,6.316,65.472,82012000000.0,339434000000.0,341720000000.0,8.838,28.598,2021-03-12,0.0
SP500 Internet & Direct Marketing Retail Mean ,1121.354,360.392,81.576,9.412,20.582,227.68,2.102,2.324,194.274,65.596,22.262,4.942,3.5,7.004,0.682,2.106,10348260000.0,7.244,6.316,65.472,82012000000.0,338008000000.0,340326000000.0,9.448,32.764,2021-03-05,0.0
SP500 Internet & Direct Marketing Retail Mean ,1148.384,60.748,78.812,9.102,21.252,233.176,21.458,2.324,193.688,65.278,22.262,4.93,-126.804,6.696,0.558,30.58,10354440000.0,7.222,6.316,65.472,82012000000.0,356022000000.0,358280000000.0,9.85,34.568,2021-02-26,0.0
SP500 Internet & Direct Marketing Retail Mean ,1148.384,61.03,79.06,9.18,21.474,237.806,2.192,2.486,196.932,65.278,41.716,6.102,14.514,6.524,0.514,2.384,10815642000.0,18.27,25.73,58.838,81942000000.0,356752000000.0,359010000000.0,9.926,41.48,2021-02-26,0.0
