symbol,Price,Price/Sales (ttm),Price/Book (mrq),Price/CashFlow,Quick Ratio,Current Ratio,Total Debt to Equity (mrq),Total Debt to Capital,Return on Equity,Return on Assets,Return on Invested Capital (ttm),Book Value/Market Value,Asset Turnover,Inventory Turnover (ttm),EBITDA,Operating Margin,Profit Margin,Gross Margin ttm,Revenue,Market Cap,Enterprise Value,Enterprise Value/Revenue,Enterprise Value/EBITDA,Trailing P/E,Forward P/E,Date,Forward Price/Sales
SP500 ElecEquip Instr Comps Mean ,123.412222222222,3.71444444444444,6.01333333333333,18.7955555555556,1.94111111111111,2.79333333333333,85.5344444444444,0.322222222222222,19.4755555555556,6.99,7.98666666666667,484.525555555556,0.518888888888889,5.69333333333333,1257520000.0,15.0266666666667,8.59777777777778,41.4388888888889,7050000000.0,19039999999.8889,21124444444.4444,3.78777777777778,19.8333333333333,51.13,22.18,2020-11-07,0.0
SP500 ElecEquip Instr Comps Mean ,124.374444444444,3.78222222222222,6.11666666666667,18.9655555555556,1.94555555555556,2.79333333333333,86.1688888888889,32.2933333333333,19.4755555555556,6.99555555555556,8.78333333333333,473.17,0.518888888888889,5.69333333333333,1259742222.22222,15.0411111111111,8.59777777777778,41.4388888888889,7050000000.0,19680000000.0,21776666666.6667,3.85666666666667,20.2411111111111,51.2266666666667,22.5255555555556,2020-11-13,0.0
SP500 ElecEquip Instr Comps Mean ,128.145555555556,3.91111111111111,6.23666666666667,19.3466666666667,1.93111111111111,2.76777777777778,86.2388888888889,32.5477777777778,19.55,7.00777777777778,8.83222222222222,440.486666666667,0.514444444444444,5.65444444444444,1264186666.66667,15.0733333333333,8.61666666666667,41.2766666666667,7061111111.0,20355555555.5556,22450000000.0,3.98555555555556,20.8677777777778,52.6866666666667,23.2288888888889,2020-11-21,0.0
SP500 ElecEquip Instr Comps Mean ,143.55875,4.22125,6.7375,21.2975,2.0525,2.98,96.5975,36.61625,19.465,6.33,9.01875,21.36875,0.57875,6.36125,1343985000.0,14.37375,8.12,40.78,7614999999.875,22772500000.0,25117500000.0,4.29875,22.74625,58.01875,25.00125,2020-11-28,0.0
SP500 ElecEquip Instr Comps Mean,170.56,4.04857142857143,9.98857142857143,21.9467631801688,2.31,2.68571428571429,189.02,125.485562632399,33.0357142857143,8.3,12.8614782869692,19.421789455179,0.922857142857143,6.15,2065861428.57143,17.8514285714286,14.3271428571429,37.6750811302364,10428571428.5714,31254285714.2857,33760000000.0,3.98571428571428,17.9357142857143,29.6128571428571,23.1157142857143,2022-02-12 00:00:00,0.0
SP500 ElecEquip Instr Comps Mean,165.84,3.81,9.47571428571428,21.7926828670401,1.98285714285714,2.63571428571429,190.355714285714,124.957501430798,33.1742857142857,8.40428571428571,13.2597210773969,20.0082430659043,0.935714285714286,6.14571428571429,2075584285.71429,18.0957142857143,14.5585714285714,38.9602201462449,10442857142.8571,30042857142.8571,32552857142.8571,3.75714285714286,17.0842857142857,28.1714285714286,21.9742857142857,2022-02-19 00:00:00,0.0
SP500 ElecEquip Instr Comps Mean,165.185714285714,3.75428571428571,9.58857142857143,21.6981803800878,1.98285714285714,2.63571428571429,190.481428571429,124.925973556479,33.1742857142857,8.40428571428571,13.189885214604,20.0161249132534,0.93,6.13428571428572,2075584285.71429,18.0957142857143,14.5585714285714,38.9602201462449,10442857142.8571,30174285714.2857,32804285714.2857,3.73428571428571,17.0071428571429,27.62,22.2771428571429,2022-02-26 00:00:00,0.0
SP500 ElecEquip Instr Comps Mean,153.027142857143,3.71285714285714,9.44571428571429,20.3542792314295,1.98285714285714,2.66142857142857,191.215714285714,316.730222169796,32.9728571428571,8.42142857142857,12.5928169086251,22.3939244092703,0.851428571428571,6.13428571428572,2089870000.0,18.1585714285714,14.36,37.8668004845113,10397142857.1429,30022857142.8571,32657142857.1429,3.68714285714286,16.8214285714286,27.3114285714286,22.2528571428571,2022-03-05 00:00:00,0.0
SP500 ElecEquip Instr Comps Mean,150.03,3.71285714285714,9.44571428571429,19.379457023408,1.98285714285714,2.70285714285714,191.257142857143,316.730222169796,33.55,8.48,11.5505013965633,22.720758960663,0.81,6.13428571428572,2085861428.57143,18.1742857142857,14.5357142857143,36.0806082722063,10415714285.7143,30022857142.8571,32657142857.1429,3.68714285714286,16.8214285714286,27.3114285714286,22.2528571428571,2022-03-12 00:00:00,0.0
SP500 ElecEquip Instr Comps Mean,163.654285714286,3.36285714285714,8.82142857142857,21.2052549250601,1.98285714285714,2.63571428571429,191.122857142857,316.730222169796,33.1742857142857,8.41571428571429,12.5928169086251,21.4631078696196,0.851428571428571,6.13428571428572,2089870000.0,18.1242857142857,14.5585714285714,38.9602201462449,10442857142.8571,27461428571.4286,30140000000.0,3.34714285714286,15.1242857142857,24.8871428571429,20.0342857142857,2022-03-19 00:00:00,0.0
SP500 ElecEquip Instr Comps Mean,160.157142857143,3.50142857142857,9.13285714285714,20.8222663888585,1.98285714285714,2.63571428571429,191.122857142857,316.730222169796,33.1742857142857,8.41571428571429,12.5928169086251,21.8916675865572,0.851428571428571,6.13428571428572,2089870000.0,18.1242857142857,14.5585714285714,38.9602201462449,10442857142.8571,28364285714.2857,31044285714.2857,3.48285714285714,15.7028571428571,25.84,20.7642857142857,2022-03-28 00:00:00,0.0
SP500 ElecEquip Instr Comps Mean,157.651428571429,3.67285714285714,9.51571428571429,20.1547411159624,1.98285714285714,2.63857142857143,191.347142857143,316.730222169796,33.5971428571429,8.47285714285714,11.7647785758691,22.3524309569559,0.822857142857143,6.13428571428572,2087012857.14286,18.18,14.64,37.5100829071604,10420000000.0,29624285714.2857,32300000000.0,3.64857142857143,16.4028571428571,26.98,21.7271428571429,2022-04-03 00:00:00,0.0
SP500 ElecEquip Instr Comps Mean,153.425714285714,2.95714285714286,8.22857142857143,19.8389765538327,1.98285714285714,2.63571428571429,191.122857142857,316.730222169796,33.1742857142857,8.41571428571429,12.3785397293194,23.8263914723692,0.838571428571429,6.13428571428572,2089870000.0,18.1242857142857,14.5585714285714,38.9602201462449,10442857142.8571,25505714285.7143,28068571428.5714,2.92428571428571,13.0142857142857,22.16,17.9371428571429,2022-04-09 00:00:00,0.0
SP500 ElecEquip Instr Comps Mean,147.545714285714,3.33714285714286,8.99285714285714,19.1789286708416,1.98285714285714,2.63571428571429,191.122857142857,316.730222169796,33.1742857142857,8.41571428571429,12.5928169086251,24.5744367926471,0.851428571428571,6.13428571428572,2089870000.0,18.1242857142857,14.5585714285714,38.9602201462449,10442857142.8571,27365714285.7143,30041428571.4286,3.32571428571429,15.1442857142857,24.6971428571429,19.9671428571429,2022-04-17 00:00:00,0.0
SP500 ElecEquip Instr Comps Mean,149.557142857143,3.22571428571429,8.76428571428571,19.5742857142857,1.81857142857143,2.63571428571429,191.122857142857,36.9571428571429,33.1742857142857,8.41571428571429,13.21,24.5685714285714,0.855714285714286,6.24285714285714,2089870000.0,18.1242857142857,14.5585714285714,38.9614285714286,10442857142.8571,26478571428.5714,29155714285.7143,3.20285714285714,14.6342857142857,23.97,19.35,2022-04-23 00:00:00,0.0
SP500 ElecEquip Instr Comps Mean,146.978571428572,3.21714285714286,8.73142857142857,19.1914285714286,1.81857142857143,2.62142857142857,191.208571428572,36.9571428571429,33.0828571428571,8.37285714285714,13.21,24.2171428571428,0.854285714285714,6.24285714285714,2087012857.14286,18.0171428571429,14.4314285714286,39.0857142857143,10432857142.8571,27062857142.8571,29685714285.7143,3.18285714285714,14.5414285714286,24.1357142857143,19.62,2022-04-30 00:00:00,0.0
SP500 ElecEquip Instr Comps Mean,142.778571428571,3.20714285714286,8.75142857142857,19.27,1.68142857142857,2.61428571428571,189.917142857143,31.4342857142857,33.5114285714286,8.49142857142857,11.9028571428571,17.6671428571429,0.864285714285714,6.24285714285714,2137012857.14286,18.1914285714286,14.5128571428571,38.5171428571429,10618571428.5714,27198571428.5714,29985714285.7143,3.19,14.57,24.3042857142857,19.76,2022-05-07 00:00:00,0.0
SP500 ElecEquip Instr Comps Mean,133.904285714286,2.95714285714286,7.31285714285714,18.2785714285714,1.78,2.61428571428571,189.917142857143,36.7542857142857,33.5114285714286,8.49142857142857,13.3385714285714,25.3814285714286,0.864285714285714,6.24285714285714,2137012857.14286,18.1914285714286,14.5128571428571,38.5171428571429,10618571428.5714,25384285714.2857,28132857142.8571,2.95142857142857,13.5471428571429,22.5285714285714,18.1942857142857,2022-05-13 00:00:00,2.76428571428572
SP500 ElecEquip Instr Comps Mean,135.041428571429,2.49571428571429,7.08285714285714,18.78,1.83,2.57857142857143,156.771428571429,36.66,33.3457142857143,8.53571428571429,13.3385714285714,17.4057142857143,0.882857142857143,6.24285714285714,2149870000.0,18.1428571428571,14.5314285714286,38.0785714285714,10807142857.1429,24682857142.8571,27627142857.1429,2.62,12.4242857142857,20.0042857142857,15.6242857142857,2022-05-21 00:00:00,2.79142857142857
SP500 ElecEquip Instr Comps Mean,138.567142857143,2.56571428571429,6.50571428571429,19.6757142857143,1.83,2.67428571428571,156.674285714286,36.66,33.3514285714286,8.55714285714286,13.3385714285714,22.6142857142857,0.884285714285714,6.24285714285714,2150622857.14286,18.14,14.5,37.9414285714286,10811428571.4286,22862857142.8571,25451428571.2857,2.52142857142857,11.2528571428571,19.5571428571429,15.9442857142857,2022-05-28 00:00:00,2.85142857142857
SP500 ElecEquip Instr Comps Mean,145.305714285714,3.00285714285714,7.34571428571429,20.6114285714286,1.83,2.67428571428571,156.674285714286,36.66,33.3514285714286,8.59285714285714,13.3385714285714,25.0471428571429,0.884285714285714,6.24285714285714,2154908571.42857,18.2257142857143,14.5,37.9414285714286,10811428571.4286,25304285714.2857,28051428571.2857,2.97714285714286,13.5928571428571,22.6285714285714,18.3528571428571,2022-06-04 00:00:00,2.98571428571428
SP500 ElecEquip Instr Comps Mean,137.871428571429,3.00285714285714,7.34571428571429,19.7685714285714,1.80857142857143,2.67428571428571,156.674285714286,36.6857142857143,33.3514285714286,8.59285714285714,13.3514285714286,25.03,0.884285714285714,6.24285714285714,2154908571.42857,18.2257142857143,14.5,37.9414285714286,10811428571.4286,25304285714.2857,28051428571.2857,2.97714285714286,13.5928571428571,22.6285714285714,18.3528571428571,2022-06-11 00:00:00,2.85142857142857
SP500 ElecEquip Instr Comps Mean,124.235714285714,2.90714285714286,7.27285714285714,17.7128571428571,1.80857142857143,2.67428571428571,156.674285714286,36.6857142857143,33.3514285714286,8.59285714285714,13.3514285714286,25.8657142857143,0.884285714285714,6.24285714285714,2154908571.42857,18.2257142857143,14.5,37.9414285714286,10811428571.4286,25010000000.0,27770000000.0,2.91285714285714,13.3257142857143,21.86,17.62,2022-06-18 00:00:00,2.35571428571429
SP500 ElecEquip Instr Comps Mean,128.557142857143,2.84857142857143,7.09142857142857,18.38,1.80857142857143,2.67428571428571,156.674285714286,36.6857142857143,33.3514285714286,8.59285714285714,13.3514285714286,26.24,0.884285714285714,6.24285714285714,2154908571.42857,18.2257142857143,14.5,37.9414285714286,10811428571.4286,24364285714.2857,27125714285.5714,2.85142857142857,13.0357142857143,21.3685714285714,17.2571428571429,2022-06-24 00:00:00,2.66714285714286
SP500 ElecEquip Instr Comps Mean,127.504285714286,2.92428571428571,7.32714285714286,18.28,1.80857142857143,2.67428571428571,156.674285714286,36.6857142857143,33.3514285714286,8.59285714285714,13.3514285714286,25.7542857142857,0.884285714285714,6.24285714285714,2154908571.42857,18.2257142857143,14.5,37.9414285714286,10811428571.4286,24957142857.1429,27717142857.1429,2.92714285714286,13.3814285714286,21.9971428571429,17.7314285714286,2022-07-02 00:00:00,2.65
SP500 ElecEquip Instr Comps Mean,130.755714285714,2.81571428571429,6.99857142857143,18.7485714285714,1.80857142857143,2.67428571428571,156.674285714286,36.6857142857143,33.3514285714286,8.59714285714286,13.3514285714286,26.7,0.884285714285714,6.24285714285714,2156337142.85714,18.2342857142857,14.5,37.9414285714286,10811428571.4286,23984285714.2857,26742857142.5714,2.82142857142857,12.8971428571429,21.1342857142857,16.6657142857143,2022-07-09 00:00:00,2.72714285714286
SP500 ElecEquip Instr Comps Mean,127.064285714286,2.89857142857143,7.20142857142857,18.3328571428571,1.80857142857143,2.67428571428571,156.674285714286,36.6857142857143,33.3514285714286,8.59714285714286,13.3514285714286,26.0157142857143,0.884285714285714,6.24285714285714,2156337142.85714,18.2342857142857,14.5,37.9414285714286,10811428571.4286,24715714285.7143,27475714285.7143,2.90428571428571,13.2457142857143,21.7342857142857,17.2028571428571,2022-07-16 00:00:00,2.65857142857143
SP500 ElecEquip Instr Comps Mean,141.27,2.91428571428572,7.21714285714286,20.1757142857143,1.80857142857143,2.67428571428571,156.674285714286,36.6857142857143,33.3514285714286,8.59714285714286,13.3514285714286,25.7942857142857,0.884285714285714,6.24285714285714,2156337142.85714,18.2342857142857,14.5,37.9414285714286,10811428571.4286,24851428571.4286,27612857142.7143,2.92,13.2957142857143,21.8585714285714,17.2657142857143,2022-07-22 00:00:00,2.94
SP500 ElecEquip Instr Comps Mean,147.404285714286,3.25142857142857,8.02,20.83,1.80857142857143,2.64428571428571,156.028571428571,36.6857142857143,33.8114285714286,8.59,13.3514285714286,23.3728571428571,0.891428571428571,6.24285714285714,2164908571.42857,18.1557142857143,14.6114285714286,37.6585714285714,10932857142.8571,27508571428.5714,30267142857.0,3.21,14.5142857142857,24.2242857142857,19.2057142857143,2022-07-29 00:00:00,3.05571428571429
SP500 ElecEquip Instr Comps Mean,147.055714285714,3.25142857142857,8.30571428571429,21.0557142857143,1.69428571428571,2.46428571428571,139.505714285714,30.9542857142857,31.63,8.44142857142857,12.0028571428571,17.0085714285714,0.905714285714286,6.24285714285714,2174015714.28571,17.9985714285714,13.64,37.4542857142857,11088571428.5714,28061428571.2857,31041428571.4286,3.30428571428572,15.2785714285714,24.4757142857143,19.59,2022-08-06 00:00:00,3.13
SP500 ElecEquip Instr Comps Mean,147.251428571429,3.25714285714286,7.45142857142857,20.7771428571429,1.59285714285714,2.46428571428571,139.54,38.8842857142857,31.63,8.44142857142857,12.9342857142857,22.72,0.905714285714286,6.24285714285714,2174015714.28571,17.9985714285714,13.64,37.4542857142857,11088571428.5714,28084285714.2857,31031428571.4286,3.26285714285714,14.7014285714286,24.4471428571429,19.6442857142857,2022-08-13 00:00:00,3.08428571428571
SP500 ElecEquip Instr Comps Mean,152.071428571428,3.32857142857143,7.69142857142857,21.5257142857143,1.59285714285714,2.48714285714286,139.324285714286,38.8842857142857,31.7628571428572,8.47,12.9342857142857,22.37,0.907142857142857,6.24285714285714,2179730000.0,18.0257142857143,13.7971428571429,37.2428571428571,11107142857.1429,28774285714.2857,31721428571.4286,3.33285714285714,15.05,25.0971428571429,20.1014285714286,2022-08-19 00:00:00,3.16
SP500 ElecEquip Instr Comps Mean,147.901428571429,3.17285714285714,7.48714285714286,20.9257142857143,1.60857142857143,2.48714285714286,139.324285714286,38.7842857142857,31.7628571428572,8.47,12.8742857142857,23.7157142857143,0.907142857142857,6.24285714285714,2179730000.0,18.0257142857143,13.7971428571429,37.2428571428571,11107142857.1429,27747142857.1429,30704285714.2857,3.18714285714286,14.4142857142857,23.7371428571429,19.4771428571429,2022-08-27 00:00:00,3.05571428571429
SP500 ElecEquip Instr Comps Mean,138.117142857143,3.07,7.23428571428572,19.5557142857143,1.60857142857143,2.48714285714286,139.324285714286,38.7842857142857,31.7628571428572,8.51571428571429,12.8742857142857,24.6842857142857,0.907142857142857,6.24285714285714,2185444285.71429,18.1342857142857,13.7971428571429,37.2428571428571,11107142857.1429,26781428571.4286,29734285714.2857,3.09,13.9757142857143,22.95,18.6157142857143,2022-09-03 00:00:00,2.86571428571429
SP500 ElecEquip Instr Comps Mean,138.641428571429,2.99428571428571,6.96428571428572,19.77,1.60857142857143,2.48714285714286,139.324285714286,38.7842857142857,31.7628571428572,8.51571428571429,12.8742857142857,25.22,0.907142857142857,6.24285714285714,2185444285.71429,18.1342857142857,13.7971428571429,37.2428571428571,11107142857.1429,26098571428.5714,29057142857.1429,3.01,13.5971428571429,22.2914285714286,16.7614285714286,2022-09-09 00:00:00,2.90571428571429
SP500 ElecEquip Instr Comps Mean,135.511428571429,3.04,7.14428571428571,19.2657142857143,1.60857142857143,2.48714285714286,139.324285714286,38.7842857142857,31.7628571428572,8.51571428571429,12.8742857142857,25.1457142857143,0.907142857142857,6.24285714285714,2185444285.71429,18.1342857142857,13.7971428571429,37.2428571428571,11107142857.1429,26300000000.0,29252857142.8571,3.03285714285714,13.7142857142857,22.7285714285714,17.04,2022-09-16 00:00:00,2.82714285714286
SP500 ElecEquip Instr Comps Mean,128.311428571429,2.83857142857143,6.58857142857143,18.3485714285714,1.60857142857143,2.48714285714286,139.324285714286,38.7842857142857,31.7628571428572,8.51571428571429,12.8742857142857,26.7914285714286,0.907142857142857,6.24285714285714,2185444285.71429,18.1342857142857,13.7971428571429,37.2428571428571,11107142857.1429,24737142857.0,27691428571.4286,2.86285714285714,12.92,20.9985714285714,15.8214285714286,2022-09-24 00:00:00,2.69714285714286
SP500 ElecEquip Instr Comps Mean,125.615714285714,2.81,6.52142857142857,6.21428571428571,1.60857142857143,0.617142857142857,100.607142857143,38.7842857142857,17.5328571428571,2.82285714285714,12.8742857142857,27.1742857142857,0.39,6.24285714285714,491428571.428571,4.67714285714286,3.63,10.5457142857143,4028571428.57143,24217142857.1429,27172857142.8571,2.83142857142857,12.7742857142857,20.7571428571429,15.6157142857143,2022-10-01 00:00:00,3.08
SP500 ElecEquip Instr Comps Mean,132.291428571429,2.96285714285714,6.86714285714286,18.9714285714286,1.60857142857143,2.48714285714286,139.324285714286,38.7842857142857,31.7628571428572,8.51571428571429,12.8742857142857,25.7742857142857,0.907142857142857,6.24285714285714,2185444285.71429,18.1342857142857,13.7971428571429,37.2428571428571,11107142857.1429,25544285714.2857,28497142857.1429,2.98142857142857,13.4242857142857,21.9014285714286,16.4714285714286,2022-10-08 00:00:00,2.8
SP500 ElecEquip Instr Comps Mean,125.785714285714,2.75857142857143,6.34142857142857,18.0328571428571,1.60857142857143,2.48714285714286,139.324285714286,38.7842857142857,31.7628571428572,8.51571428571429,12.8742857142857,27.7642857142857,0.907142857142857,6.24285714285714,2185444285.71429,18.1342857142857,13.7971428571429,37.2428571428571,11107142857.1429,23792857142.8571,26747142857.1429,2.78428571428572,12.5142857142857,20.2528571428571,15.36,2022-10-16 00:00:00,2.66
SP500 ElecEquip Instr Comps Mean,124.507142857143,2.83714285714286,6.55714285714286,17.9714285714286,1.60857142857143,2.48714285714286,139.324285714286,38.7842857142857,31.7628571428572,8.51571428571429,12.8742857142857,26.5771428571429,0.907142857142857,6.24285714285714,2185444285.71429,18.1342857142857,13.7971428571429,37.2428571428571,11107142857.1429,24562857142.8571,27518571428.5714,2.86,12.8742857142857,20.9342857142857,15.9428571428571,2022-10-22 00:00:00,2.65857142857143
SP500 ElecEquip Instr Comps Mean,132.414285714286,2.90857142857143,6.74285714285714,18.6885714285714,1.60857142857143,2.49142857142857,138.22,38.7842857142857,31.6628571428571,8.55714285714286,12.8742857142857,26.3914285714286,0.911428571428571,6.24285714285714,2192587142.85714,18.1185714285714,13.6514285714286,37.1314285714286,11157142857.1429,25350000000.0,28180000000.0,2.91571428571429,13.1485714285714,21.5342857142857,16.5085714285714,2022-10-28 00:00:00,2.80571428571429
SP500 ElecEquip Instr Comps Mean,124.718571428571,2.87,6.82714285714286,19.54,1.60857142857143,2.53857142857143,138.284285714286,38.7842857142857,31.3414285714286,8.34,12.8742857142857,26.8885714285714,0.908571428571428,6.24285714285714,2157164285.71429,17.6657142857143,13.6542857142857,37.3371428571429,11144285714.2857,25231428571.4286,28167142857.1429,2.88571428571429,13.1428571428571,21.1785714285714,16.3871428571429,2022-11-05 00:00:00,2.73857142857143
SP500 ElecEquip Instr Comps Mean,133.604285714286,2.94142857142857,6.43571428571429,20.4657142857143,1.60857142857143,2.54714285714286,118.525714285714,38.7842857142857,31.4385714285714,8.42571428571429,12.8742857142857,26.1728571428571,0.925714285714286,6.24285714285714,2178592857.14286,17.6028571428571,13.4971428571429,37.4114285714286,11352857142.8571,26238571428.5714,29107142857.1429,2.95,13.3342857142857,21.8328571428571,17.5828571428571,2022-11-12 00:00:00,2.89
SP500 ElecEquip Instr Comps Mean,133.204285714286,2.99428571428571,6.63285714285714,20.2857142857143,1.62714285714286,2.54571428571429,118.647142857143,37.8828571428571,31.3557142857143,8.39285714285714,12.8342857142857,25.2885714285714,0.928571428571429,6.24285714285714,2178592857.14286,17.4714285714286,13.46,38.1828571428572,11374285714.2857,26897142857.1429,29787142857.1429,3.00428571428571,13.66,22.5685714285714,18.0814285714286,2022-11-19 00:00:00,2.83571428571429
SP500 ElecEquip Instr Comps Mean,138.511428571429,3.05428571428571,6.77142857142857,21.0014285714286,1.62714285714286,2.54571428571429,118.647142857143,37.9314285714286,31.3557142857143,8.39285714285714,12.6971428571429,24.9514285714286,0.928571428571429,6.24285714285714,2178592857.14286,17.4714285714286,13.46,38.1828571428572,11374285714.2857,27460000000.0,30319999999.7143,3.05714285714286,13.9571428571429,23.1414285714286,18.4814285714286,2022-11-26 00:00:00,2.92428571428571
SP500 ElecEquip Instr Comps Mean,139.457142857143,3.00142857142857,6.69714285714286,21.1771428571429,1.62714285714286,2.54571428571429,118.647142857143,37.9314285714286,31.3557142857143,8.39285714285714,12.6971428571429,25.3828571428571,0.928571428571429,6.24285714285714,2178592857.14286,17.4714285714286,13.46,38.1828571428572,11374285714.2857,27065714285.7143,29925714285.7143,3.00857142857143,13.7628571428572,22.8371428571429,18.1957142857143,2022-12-03 00:00:00,2.95428571428572
SP500 ElecEquip Instr Comps Mean,135.48,3.04571428571429,6.71571428571428,20.6528571428571,1.62714285714286,2.54571428571429,118.647142857143,37.9314285714286,31.3557142857143,8.39285714285714,12.6971428571429,25.2142857142857,0.928571428571429,6.24285714285714,2178592857.14286,17.4714285714286,13.46,38.1828571428572,11374285714.2857,27321428571.4286,30180000000.0,3.05285714285714,13.8742857142857,22.8871428571429,18.3257142857143,2022-12-10 00:00:00,2.89714285714286
SP500 ElecEquip Instr Comps Mean,133.377142857143,2.94,6.48857142857143,20.33,1.62714285714286,2.54571428571429,118.647142857143,37.9314285714286,31.3557142857143,8.44428571428571,12.6971428571429,26.0128571428571,0.928571428571429,6.24285714285714,2184307142.85714,17.5928571428571,13.46,38.1828571428572,11374285714.2857,26201428571.4286,29060000000.0,2.95,13.4257142857143,22.1314285714286,17.65,2022-12-19 00:00:00,2.84714285714286
SP500 ElecEquip Instr Comps Mean,129.908571428571,2.89714285714286,6.37285714285714,19.8071428571429,1.62714285714286,2.54571428571429,118.647142857143,37.9314285714286,31.3557142857143,8.44428571428571,12.6971428571429,26.2385714285714,0.928571428571429,6.24285714285714,2184307142.85714,17.5928571428571,13.46,38.1828571428572,11374285714.2857,25672857142.8571,28529999999.8571,2.90857142857143,13.2328571428571,21.8042857142857,17.33,2022-12-26 00:00:00,2.77428571428571
SP500 ElecEquip Instr Comps Mean,132.611428571429,2.92428571428571,6.37142857142857,20.1785714285714,1.62714285714286,2.54571428571429,118.647142857143,37.9314285714286,31.3557142857143,8.44428571428571,12.6971428571429,26.0528571428571,0.928571428571429,6.24285714285714,2184307142.85714,17.5928571428571,13.46,38.1828571428572,11374285714.2857,25821428571.4286,28678571428.5714,2.93142857142857,13.3085714285714,21.9085714285714,17.4328571428571,2022-12-31 00:00:00,2.82
SP500 ElecEquip Instr Comps Mean,133.475714285714,2.92285714285714,6.41714285714286,20.3785714285714,1.62714285714286,2.54571428571429,118.647142857143,37.9314285714286,31.3557142857143,8.44428571428571,12.6971428571429,25.1428571428571,0.928571428571429,6.24285714285714,2184307142.85714,17.5928571428571,13.46,38.1828571428572,11374285714.2857,26254285714.2857,29115714285.5714,2.98714285714286,13.57,22.0485714285714,17.4942857142857,2023-01-06 00:00:00,2.85857142857143
SP500 ElecEquip Instr Comps Mean,144.831428571428,3.2,6.98714285714286,21.9871428571429,1.62714285714286,2.54571428571429,118.647142857143,37.9314285714286,31.3557142857143,8.44428571428571,12.6971428571429,23.1942857142857,0.928571428571429,6.24285714285714,2184307142.85714,17.5928571428571,13.46,38.1828571428572,11374285714.2857,28115714285.7143,30972857142.8571,3.19285714285714,14.5057142857143,24.2471428571429,19.1942857142857,2023-01-13 00:00:00,3.06142857142857
SP500 ElecEquip Instr Comps Mean,143.202857142857,3.19571428571429,7.04,21.65,1.62714285714286,2.54571428571429,118.647142857143,37.9314285714286,31.3557142857143,8.44428571428571,12.6971428571429,23.3071428571428,0.928571428571429,6.24285714285714,2184307142.85714,17.5928571428571,13.46,38.1828571428572,11374285714.2857,28032857142.8571,30892857142.8571,3.19571428571428,14.5414285714286,24.28,19.1614285714286,2023-01-20 00:00:00,3.00428571428571
SP500 ElecEquip Instr Comps Mean,147.941428571429,3.22142857142857,6.98714285714286,21.89,1.62714285714286,2.56428571428571,116.824285714286,37.9314285714286,30.8671428571429,8.44142857142857,12.6971428571429,23.06,0.93,6.24285714285714,2180021428.57143,17.5528571428571,13.32,38.8242857142857,11407142857.1429,27645714285.7143,30529999999.7143,3.22,14.6042857142857,24.3542857142857,18.8285714285714,2023-01-29 00:00:00,3.08428571428571
SP500 ElecEquip Instr Comps Mean,156.95,3.24857142857143,7.05428571428571,23.2571428571429,1.63,2.55571428571429,115.637142857143,37.2971428571429,30.2157142857143,8.37142857142857,9.88285714285714,23.18,0.951428571428571,6.27,2148592857.14286,17.4,12.8271428571429,38.6185714285714,11368571428.5714,27744285714.2857,30541428571.4286,3.26285714285714,15.0628571428571,25.6142857142857,19.0,2023-02-04 00:00:00,3.22
SP500 ElecEquip Instr Comps Mean,151.585714285714,3.28285714285714,7.10428571428571,22.2714285714286,1.63285714285714,2.56142857142857,101.747142857143,36.8571428571428,30.2357142857143,8.22571428571429,9.86285714285714,23.4128571428571,0.95,6.27,2144307142.85714,17.4485714285714,12.8728571428571,39.3014285714286,11354285714.2857,28108571428.4286,30909999999.8571,3.26857142857143,15.2057142857143,26.2042857142857,19.9814285714286,2023-02-11 00:00:00,3.12857142857143
SP500 ElecEquip Instr Comps Mean,159.554285714286,3.44428571428571,6.90571428571429,24.19,1.63285714285714,2.57,102.777142857143,36.51,29.4085714285714,7.99714285714286,9.81857142857143,22.2014285714286,0.948571428571428,6.27,2143138571.42857,16.6642857142857,11.3514285714286,38.0357142857143,11350000000.0,29440000000.0,32235714285.7143,3.43571428571429,16.4842857142857,32.1057142857143,21.1057142857143,2023-02-17 00:00:00,3.29428571428571
SP500 ElecEquip Instr Comps Mean,147.46,3.14142857142857,6.34,21.6471428571429,1.65857142857143,2.56571428571429,101.285714285714,36.4157142857143,29.2557142857143,8.02428571428571,8.27428571428571,23.1942857142857,0.952857142857143,6.27,2153138571.42857,16.7642857142857,11.3414285714286,37.7528571428571,11374285714.2857,27527142857.1429,30272857142.8571,3.14428571428572,15.1871428571429,29.7485714285714,19.8157142857143,2023-02-25 00:00:00,3.06
SP500 ElecEquip Instr Comps Mean,147.775714285714,3.12285714285714,6.30714285714286,21.6685714285714,1.66571428571429,2.56571428571429,101.704285714286,36.2414285714286,29.2557142857143,8.02428571428571,8.29285714285714,23.5157142857143,0.952857142857143,6.27,2170281428.42857,16.7642857142857,11.3414285714286,37.7528571428571,11374285714.2857,27427142857.1429,30238571428.5714,3.12142857142857,14.7257142857143,29.5885714285714,19.8428571428571,2023-03-04 00:00:00,3.05714285714286
