symbol,Price,Trailing P/E,Forward P/E,Price/Sales (ttm),Forward Price/Sales,Price/Book (mrq),Price/CashFlow,Quick Ratio,Current Ratio,Total Debt to Equity (mrq),Total Debt to Capital,Return on Equity,Return on Assets,Return on Invested Capital (ttm),Book Value/Market Value,Asset Turnover,Inventory Turnover (ttm),EBITDA,Operating Margin,Profit Margin,Gross Margin ttm,Revenue,Market Cap,Enterprise Value,Enterprise Value/Revenue,Enterprise Value/EBITDA,Date
S&P 500 Aerospace & Defense Mean,271.304545454546,27.6918181818182,21.3490909090909,2.70545454545455,0,3.19727272727273,16.0038794793329,1.27181818181818,1.86272727272727,69.1463636363636,-33.6801975067383,19.8236363636364,5.09818181818182,7.95919594498752,24.0823210868939,0.650909090909091,13.2509090909091,4151909090.90909,13.87,8.10454545454546,23.0637885678909,29218181818.1818,58517272727.2727,70483636363.6364,3.27272727272727,-55.22,2022-03-12 00:00:00
S&P 500 Aerospace & Defense Mean,284.139090909091,27.6918181818182,21.3490909090909,2.70545454545455,0,3.19727272727273,15.9400981876419,1.29636363636364,1.87454545454545,70.1009090909091,-33.6801975067383,18.2990909090909,4.71,7.75171847392897,22.8993199655621,0.658181818181818,13.2509090909091,3908272727.27273,13.0881818181818,7.52090909090909,23.5199157711381,29418181818.1818,58517272727.2727,70483636363.6364,3.27272727272727,-55.22,2022-03-05 00:00:00
S&P 500 Aerospace & Defense Mean,270.765454545454,24.7172727272727,20.8418181818182,2.50454545454545,0,3.04181818181818,12.9733400562378,1.29636363636364,1.87363636363636,68.8545454545455,-36.4792049118064,19.7236363636364,5.10636363636364,8.6363003789738,24.5419838473696,0.698181818181818,13.2509090909091,4194130000,13.8945454545454,8.01545454545455,23.5059853012926,29303636363.6364,56609090909.0909,68578181818.1818,3.18636363636364,-57.6263636363636,2022-02-26 00:00:00
S&P 500 Aerospace & Defense Mean,261.145454545455,20.3309090909091,17.4945454545455,2.11818181818182,0,2.42545454545454,12.1237904412544,1.29,1.88454545454545,68.5318181818182,-36.4792049118064,19.8745454545455,5.05454545454545,8.71656482765593,25.7476365208838,0.698181818181818,13.2581818181818,4145948181.81818,13.6872727272727,8.17727272727273,22.9782342826532,29275454545.4545,38250909090.9091,46885454545.4545,2.74181818181818,-60.01,2022-02-19 00:00:00
S&P 500 Aerospace & Defense Mean,262.5,24.4709090909091,21.0090909090909,2.50909090909091,0,3.09545454545455,12.1388706240158,1.29,1.88454545454545,68.1918181818182,-33.0313218479076,19.8745454545455,5.03909090909091,8.69840739145805,25.5400498908043,0.689090909090909,13.2581818181818,4152766363.63636,13.6527272727273,8.17727272727273,22.9360037431667,29275454545.4545,57140000000,69070909090.9091,3.19454545454545,-62.2518181818182,2022-02-12 00:00:00
S&P 500 Aerospace & Defense Mean ,271.901,22.891,18.936,2.299,0.0,2.731,10.57,1.209,1.887,74.123,60.906,20.569,4.891,7.857,20.564,0.687,13.791,3097442999.9,12.98,7.596,23.063,25921000000.0,41793000000.0,51160000000.0,3.007,-65.338,2022-02-05
S&P 500 Aerospace & Defense Mean ,265.49,24.052,17.026,2.43,0.0,3.003,12.151,1.254,1.867,73.032,62.743,22.219,5.361,5.033,18.274,0.74,13.983,3241842999.9,13.95,8.204,22.744,25791000000.0,41706000000.0,51181999999.9,3.082,-62.79,2022-01-28
S&P 500 Aerospace & Defense Mean ,276.569,25.774,18.393,2.579,0.0,3.352,17.337,1.254,1.942,79.762,62.743,21.674,4.982,5.033,21.011,0.736,13.983,2887409999.9,13.465,6.856,21.751,25927999999.9,46625999999.9,57407000000.0,3.267,10.18,2022-01-22
S&P 500 Aerospace & Defense Mean ,280.137,23.455,16.406,2.435,0.0,3.069,17.566,1.254,1.942,79.762,62.743,21.674,4.982,5.033,17.533,0.736,13.983,2887409999.9,13.465,6.856,21.751,25927999999.9,44813999999.9,55435000000.0,3.116,8.817,2022-01-15
S&P 500 Aerospace & Defense Mean,276.857,25.673,18.314,2.57,0,3.344,17.45,1.254,1.942,79.762,62.743,21.674,4.982,5.033,21.167,0.736,13.983,2887409999.9,13.465,6.856,21.751,25927999999.9,46475999999.9,57256000000,3.259,10.133,2022-01-08 00:00:00
S&P 500 Aerospace & Defense Mean,272.509,25.673,18.314,2.57,0,3.344,17.068,1.254,1.942,79.762,62.743,21.674,4.982,5.033,21.167,0.736,13.983,2887409999.9,13.465,6.856,21.751,25927999999.9,46475999999.9,57256000000,3.259,10.133,2022-01-01 00:00:00
S&P 500 Aerospace & Defense Mean,266.144,25.673,18.314,2.57,0,3.344,16.531,1.254,1.942,79.762,62.743,21.674,4.982,5.033,21.167,0.736,13.983,2887409999.9,13.465,6.856,21.751,25927999999.9,46475999999.9,57256000000,3.259,10.133,2021-12-23 00:00:00
S&P 500 Aerospace & Defense Mean ,263.31,25.673,18.314,2.57,0.0,3.344,16.373,1.254,1.942,79.762,62.743,21.674,4.982,5.033,21.167,0.736,13.983,2887409999.9,13.465,6.856,21.751,25927999999.9,46475999999.9,57256000000.0,3.259,10.133,2021-12-18
S&P 500 Aerospace & Defense Mean ,266.55,25.449,18.18,2.549,0.0,3.304,16.573,1.254,1.942,79.762,62.743,21.674,4.982,5.033,21.463,0.736,13.983,2887409999.9,13.465,6.856,21.751,25927999999.9,46098000000.0,56878000000.0,3.24,9.972,2021-12-11
S&P 500 Aerospace & Defense Mean ,257.455,24.095,17.282,2.415,0.0,3.175,14.916,1.254,1.515,57.901,62.743,11.212,3.659,5.033,22.554,0.48,13.983,1612409999.9,11.739,6.437,27.25,9147000000.0,44267000000.0,55047000000.0,3.12,9.557,2021-12-04
S&P 500 Aerospace & Defense Mean ,267.97,25.695,18.159,2.572,0.0,3.312,16.627,1.254,1.942,79.762,62.781,21.674,4.982,5.055,21.328,0.736,13.983,2887409999.9,13.465,6.856,21.751,25927999999.9,45894000000.0,56671999999.9,3.26,10.178,2021-11-28
S&P 500 Aerospace & Defense Mean ,274.063,27.692,18.627,2.68,0.0,3.322,12.882,1.237,1.519,79.762,62.894,21.674,4.393,5.061,21.228,0.739,13.994,2878410000.0,13.288,6.856,21.668,25927999999.9,47654000000.0,58457999999.9,3.361,10.031,2021-11-19
S&P 500 Aerospace & Defense Mean ,273.079,22.86,16.331,2.387,0.0,2.939,17.318,1.263,1.93,79.762,61.415,21.674,4.922,5.563,18.342,0.738,13.994,2868410000.0,13.127,6.618,22.175,25916999999.9,45812000000.0,56253000000.0,3.022,8.549,2021-11-13
S&P 500 Aerospace & Defense Mean ,270.06,27.485,17.282,2.671,0.0,3.37,17.724,1.287,1.92,72.507,62.167,22.39,4.99,5.5,20.352,0.737,13.994,2861410000.0,12.996,6.735,22.269,25899999999.9,47698000000.0,58366000000.0,3.367,10.351,2021-11-06
S&P 500 Aerospace & Defense Mean ,270.647,28.269,18.413,2.758,0.0,3.943,14.797,1.279,1.943,72.176,63.104,22.242,4.961,6.058,19.222,0.736,13.994,2913020000.0,12.991,6.65,22.256,25897999999.9,47998999999.9,58648000000.0,3.41,12.363,2021-10-30
S&P 500 Aerospace & Defense Mean ,285.103,28.096,18.364,2.745,0.0,4.07,19.076,1.279,2.007,80.172,63.104,28.049,5.033,6.058,19.46,0.725,13.994,2911940000.0,12.957,6.74,22.71,25795000000.0,49104999999.8,59784999999.9,3.497,11.899,2021-10-23
S&P 500 Aerospace & Defense Mean ,278.77,27.796,18.363,2.728,0.0,4.006,18.708,1.279,2.007,80.172,63.104,28.049,5.033,6.058,19.837,0.725,13.994,2911940000.0,12.957,6.74,22.71,25795000000.0,49125999999.9,59807000000.0,3.478,11.613,2021-10-15
S&P 500 Aerospace & Defense Mean ,277.913,27.614,18.12,2.709,0.0,3.894,18.801,1.279,2.007,80.172,63.104,28.049,5.033,6.058,20.395,0.725,13.994,2911940000.0,12.957,6.74,22.71,25795000000.0,48009999999.9,58691000000.0,3.462,11.501,2021-10-09
S&P 500 Aerospace & Defense Mean ,268.968,26.766,17.482,2.621,0.0,3.791,18.214,1.279,2.007,80.172,63.104,28.049,5.033,6.058,20.721,0.725,13.994,2911940000.0,12.957,6.74,22.71,25795000000.0,46434999999.9,57115999999.8,3.373,11.321,2021-10-02
S&P 500 Aerospace & Defense Mean ,270.298,26.766,17.482,2.621,0.0,3.791,18.382,1.279,2.007,80.172,63.104,28.049,5.033,6.058,20.721,0.725,13.994,2911940000.0,12.957,6.74,22.71,25795000000.0,46434999999.9,57115999999.8,3.373,11.321,2021-09-25
S&P 500 Aerospace & Defense Mean ,264.814,23.9,17.573,2.643,0.0,3.833,18.059,1.279,2.007,80.172,63.104,28.049,5.033,6.058,16.142,0.725,13.994,2911940000.0,12.957,6.74,22.71,25795000000.0,42157000000.0,57309999999.9,3.122,11.42,2021-09-18
S&P 500 Aerospace & Defense Mean ,269.69,27.111,17.703,2.647,0.0,3.921,18.379,1.279,2.007,80.172,63.104,28.049,5.033,6.058,19.912,0.725,13.994,2911940000.0,12.957,6.74,22.71,25795000000.0,47416000000.0,58097000000.0,3.404,11.592,2021-09-11
S&P 500 Aerospace & Defense Mean ,276.367,27.832,12.665,2.718,0.0,3.999,18.723,1.279,2.007,80.172,63.104,28.049,5.033,6.058,19.541,0.725,13.994,2911940000.0,12.957,6.74,22.71,25795000000.0,48497999999.9,59178000000.0,3.478,11.795,2021-09-04
S&P 500 Aerospace & Defense Mean ,273.342,27.692,15.585,2.706,0.0,4.001,18.617,1.279,2.007,80.172,63.104,28.049,5.033,6.058,19.711,0.725,13.994,2911940000.0,12.957,6.74,22.71,25795000000.0,48232999999.9,58913000000.0,3.469,11.772,2021-08-27
S&P 500 Aerospace & Defense Mean ,269.014,27.594,16.79,2.703,0.0,3.989,18.337,1.279,2.007,80.172,63.104,28.049,5.033,6.058,19.746,0.725,13.994,2914280000.0,12.957,6.74,22.71,25795000000.0,48350000000.0,59028000000.0,3.463,11.702,2021-08-20
S&P 500 Aerospace & Defense Mean ,277.73,28.084,17.129,2.757,0.0,4.036,18.75,1.321,2.007,80.172,63.37,28.049,5.033,6.078,19.436,0.725,13.994,2914280000.0,12.957,6.74,22.71,25795000000.0,49651000000.0,60317000000.0,3.512,11.654,2021-08-13
S&P 500 Aerospace & Defense Mean ,276.268,40.834,17.009,2.762,0.0,3.988,19.31,1.24,1.968,81.257,63.506,27.535,4.887,6.115,19.693,0.724,13.994,2892280000.0,12.712,5.714,22.921,25781000000.0,48683999999.9,59392000000.0,3.539,12.035,2021-08-07
S&P 500 Aerospace & Defense Mean ,281.003,49.63,17.412,2.912,0.0,3.695,17.051,1.665,1.965,80.985,64.772,26.715,4.734,6.353,15.021,0.715,13.994,2851900000.0,12.476,5.389,23.073,25666000000.0,47722000000.0,60023000000.0,3.59,11.554,2021-07-31
S&P 500 Aerospace & Defense Mean ,278.017,48.53,17.311,2.849,0.0,4.489,19.765,1.665,2.357,86.09,64.772,27.856,4.672,6.353,17.789,0.701,13.994,2454390000.0,11.606,4.911,23.483,25008000000.0,48807999999.9,59219000000.0,3.558,14.686,2021-07-26
S&P 500 Aerospace & Defense Mean ,275.2,48.697,17.306,2.833,0.0,4.466,19.573,1.665,2.357,86.09,64.772,27.856,4.672,6.353,17.908,0.701,13.994,2454390000.0,11.606,4.911,23.483,25008000000.0,48378000000.0,58786999999.9,3.54,14.631,2021-07-17
S&P 500 Aerospace & Defense Mean ,276.504,48.802,17.422,2.844,0.0,4.473,19.569,1.665,2.357,86.09,64.772,27.856,4.672,6.353,18.017,0.701,13.994,2454390000.0,11.606,4.911,23.483,25008000000.0,49516999999.9,59928999999.9,3.548,14.46,2021-07-09
S&P 500 Aerospace & Defense Mean ,279.038,48.505,17.3,2.827,0.0,4.452,20.035,1.665,2.357,86.09,64.772,27.856,4.672,6.353,18.113,0.701,13.994,2454390000.0,11.606,4.911,23.483,25008000000.0,49177999999.9,59590000000.0,3.528,14.379,2021-07-03
S&P 500 Aerospace & Defense Mean ,282.19,49.674,17.519,2.889,0.0,4.467,20.085,1.665,2.357,86.09,64.772,27.856,4.672,6.353,18.095,0.701,13.994,2454390000.0,11.606,4.911,23.483,25008000000.0,50044000000.0,60455000000.0,3.59,14.494,2021-06-26
S&P 500 Aerospace & Defense Mean ,280.365,49.364,17.488,2.878,0.0,4.503,19.959,1.665,2.357,86.09,64.772,27.856,4.672,6.353,17.894,0.701,13.994,2454390000.0,11.606,4.911,23.483,25008000000.0,49990000000.0,60400000000.0,3.582,14.573,2021-06-19
S&P 500 Aerospace & Defense Mean ,282.513,46.256,16.016,2.891,0.0,4.088,18.97,1.665,2.222,76.644,64.772,25.635,4.162,6.353,9.324,0.624,13.994,1943390000.0,10.508,4.089,24.2677777777778,21152000000.0,44705000000.0,61133000000.0,3.595,12.75,2021-06-11
S&P 500 Aerospace & Defense Mean ,282.087,49.536,17.887,2.89,0.0,4.547,18.996,1.665,2.222,76.644,64.772,25.635,4.162,6.353,17.718,0.624,13.994,1943390000.0,10.508,4.089,24.2677777777778,21152000000.0,50730000000.0,61140999999.9,3.601,14.593,2021-06-05
S&P 500 Aerospace & Defense Mean ,279.941,48.423,19.392,2.84,0.0,4.549,19.005,1.665,2.222,76.644,64.772,25.635,4.162,6.353,17.729,0.624,13.994,1943390000.0,10.508,4.089,24.2677777777778,21152000000.0,50572000000.0,60983000000.0,3.547,14.424,2021-05-29
S&P 500 Aerospace & Defense Mean ,271.656,47.077,19.331,2.763,0.0,4.509,19.574,1.735,2.357,86.09,65.382,27.856,4.672,6.351,17.682,0.701,13.994,2454390000.0,11.606,4.911,23.483,25008000000.0,49011000000.0,59422000000.0,3.469,14.294,2021-05-22
S&P 500 Aerospace & Defense Mean ,269.672,45.683,18.746,2.713,0.0,4.364,17.431,1.735,2.222,76.644,65.382,25.635,4.162,6.351,18.389,0.624,13.994,1943390000.0,10.508,4.089,24.2677777777778,21152000000.0,48302000000.0,58714000000.0,3.296,13.451,2021-05-14
S&P 500 Aerospace & Defense Mean ,274.761,32.289,269.158,2.692,0.0,4.421,166.13,1.74,2.299,78.546,64.943,26.104,4.328,6.405,18.154,0.628,13.994,1984390000.0,10.856,4.776,23.6555555555556,21218000000.0,48585999999.9,58900000000.0,3.244,12.878,2021-05-08
S&P 500 Aerospace & Defense Mean ,273.891,34.834,46.081,2.716,0.0,4.364,164.303,1.319,2.279,80.896,62.827,24.438,4.299,6.705,18.529,0.626,13.994,1975635000.0,10.813,4.192,23.6922222222222,21160000000.0,48426000000.0,58697999999.9,3.259,14.124,2021-05-01
S&P 500 Aerospace & Defense Mean ,267.89,34.002,40.84,2.657,0.0,4.41,163.288,1.315,1.855,74.023,63.137,24.462,4.346,6.533,18.936,0.627,13.994,1871920000.0,10.567,4.237,23.7288888888889,21327000000.0,48172000000.0,51351000000.0,3.202,12.502,2021-04-23
S&P 500 Aerospace & Defense Mean ,273.025,34.518,42.789,2.706,0.0,4.416,167.739,1.315,1.856,76.818,62.76,25.148,4.351,6.579,19.281,0.626,13.994,1850920000.0,10.552,4.229,23.7422222222222,21266000000.0,49047000000.0,58860000000.0,3.244,13.626,2021-04-17
S&P 500 Aerospace & Defense Mean ,270.023,33.903,42.436,2.662,0.0,4.364,164.79,1.315,1.856,76.818,62.76,25.148,4.351,6.579,19.548,0.626,13.994,1850920000.0,10.552,4.229,23.7422222222222,21266000000.0,48727999999.9,58541000000.0,3.204,13.412,2021-04-10
S&P 500 Aerospace & Defense Mean ,262.773,32.913,41.39,2.589,0.0,4.26,165.955,1.315,1.856,76.818,62.76,25.148,4.351,6.579,19.911,0.626,13.994,1850920000.0,10.552,4.229,23.7422222222222,21266000000.0,47812999999.9,57622999999.9,3.133,13.096,2021-04-02
S&P 500 Aerospace & Defense Mean ,257.887,32.076,40.387,2.526,0.0,4.114,161.978,1.315,1.856,76.818,62.76,25.148,4.351,6.579,20.791,0.626,13.994,1850920000.0,10.552,4.229,23.7422222222222,21266000000.0,46381000000.0,56192000000.0,3.074,12.764,2021-03-27
S&P 500 Aerospace & Defense Mean ,258.17,32.56,42.322,2.556,0.0,4.074,163.932,1.315,1.856,76.818,62.76,25.148,4.351,6.579,20.642,0.626,13.994,1850920000.0,10.552,4.229,23.7422222222222,21266000000.0,47211000000.0,57021000000.0,3.103,12.714,2021-03-20
S&P 500 Aerospace & Defense Mean ,251.497,31.379,38.492,2.471,0.0,3.956,163.03,1.315,1.856,76.818,62.76,25.148,4.351,6.579,21.321,0.626,13.994,1850920000.0,10.552,4.229,23.7422222222222,21266000000.0,44460000000.0,54269000000.0,3.022,12.579,2021-03-13
S&P 500 Aerospace & Defense Mean ,240.882,30.785,38.232,2.426,0.0,3.877,152.663,1.352,1.856,76.818,62.965,25.148,4.351,5.575,21.979,0.626,13.967,1850920000.0,10.552,4.229,23.7422222222222,21266000000.0,44037000000.0,53847000000.0,2.979,12.305,2021-03-05
S&P 500 Aerospace & Defense Mean ,242.603,31.603,38.599,2.488,0.0,3.97,144.834,9.387,1.895,76.326,58.263,25.148,4.237,-111.682,23.043,0.819,13.508,1796887000.0,10.194,4.229,23.7066666666667,21266000000.0,44760999999.9,54574000000.0,3.039,13.221,2021-02-26
S&P 500 Aerospace & Defense Mean ,243.702,31.096,42.329,2.416,0.0,3.898,143.491,1.348,1.895,76.326,62.535,25.148,4.995,12.19,21.496,0.433,11.417,3078887000.0,13.172,8.313,23.5533333333333,21266000000.0,43230000000.0,52986000000.0,2.969,16.295,2021-02-20
S&P 500 Aerospace & Defense Mean ,241.428,31.176,36.666,2.405,0.0,3.92,147.692,1.348,1.87,75.514,62.535,25.147,4.985,12.19,21.544,0.433,11.417,3075887000.0,13.13,8.313,23.4688888888889,21266000000.0,43138000000.0,52893000000.0,2.957,16.207,2021-02-14
S&P 500 Aerospace & Defense Mean ,242.546,27.726,35.308,2.297,0.0,3.744,13.814,1.348,1.874,79.417,62.535,25.348,5.181,12.434,23.142,0.462,11.501,3148887000.0,12.674,8.528,22.5844444444444,22026000000.0,41478000000.0,51141000000.0,2.794,15.411,2021-02-05
S&P 500 Aerospace & Defense Mean ,236.213333333333,25.3811111111111,25.6266666666667,2.18222222222222,0.0,4.4,12.91,1.31222222222222,1.86444444444445,84.1611111111111,66.7288888888889,27.61,5.59333333333333,13.45,19.1577777777778,0.468888888888889,11.55,3638763333.33333,13.6711111111111,8.79222222222222,22.595,22452222222.2222,41841111111.1111,51757777777.6667,2.70888888888889,17.3155555555556,2021-01-30
S&P 500 Aerospace & Defense Mean ,238.277,25.5,26.859,2.205,0.0,4.245,15.769,1.288,1.807,85.342,62.75,23.775,4.523,10.873,22.034,0.69,12.276,2737810000.0,11.952,6.981,23.8488888888889,22644999999.9,41876000000.0,51697000000.0,2.796,17.275,2021-01-22
S&P 500 Aerospace & Defense Mean ,245.022,25.506,26.868,2.206,0.0,4.247,16.358,1.288,1.807,85.342,62.75,23.775,4.523,10.873,22.022,0.69,12.276,2737810000.0,11.952,6.981,23.8488888888889,22644999999.9,41879000000.0,51701000000.0,2.797,17.278,2021-01-16
S&P 500 Aerospace & Defense Mean ,238.844,25.533,25.659,2.219,0.0,4.209,15.845,1.288,1.807,85.342,62.75,23.775,4.523,10.873,22.654,0.69,12.276,2737810000.0,11.952,6.981,23.8488888888889,22644999999.9,41867000000.0,51688000000.0,2.808,17.253,2021-01-09
S&P 500 Aerospace & Defense Mean ,246.197,26.325,26.133,2.3,0.0,4.363,16.351,1.288,1.807,85.342,62.75,23.775,4.523,10.873,22.051,0.69,12.276,2737810000.0,11.952,6.981,23.8488888888889,22644999999.9,43187999999.9,53007999999.9,2.877,17.688,2021-01-02
S&P 500 Aerospace & Defense Mean ,244.628,25.737,25.765,2.255,0.0,4.322,16.164,1.288,1.807,85.342,62.75,23.775,4.523,10.873,22.442,0.69,12.276,2737810000.0,11.952,6.981,23.8488888888889,22644999999.9,42998000000.0,52817000000.0,2.83,17.506,2020-12-26
S&P 500 Aerospace & Defense Mean ,243.552,26.01,26.184,2.288,0.0,4.37,15.919,1.288,1.807,85.342,62.75,23.775,4.523,10.873,22.322,0.69,12.276,2737810000.0,11.952,6.981,23.8488888888889,22644999999.9,43687999999.9,53508000000.0,2.861,17.668,2020-12-19
S&P 500 Aerospace & Defense Mean ,246.754,25.951,26.587,2.3,0.0,4.386,15.956,1.288,1.807,85.342,62.75,23.775,4.623,10.873,22.273,0.69,12.276,2974810000.0,12.342,6.981,23.8488888888889,22644999999.9,44331999999.9,54151000000.0,2.875,17.882,2020-12-12
S&P 500 Aerospace & Defense Mean ,246.761,25.872,26.477,2.297,0.0,4.384,15.728,1.288,1.807,85.342,62.75,23.775,4.623,10.873,22.405,0.69,12.276,2974810000.0,12.342,6.981,23.8488888888889,22644999999.9,44643000000.0,54462000000.0,2.875,17.839,2020-12-07
S&P 500 Aerospace & Defense Mean ,248.307,25.91,23.083,2.29,0.0,4.449,15.729,1.288,1.807,85.342,62.75,23.775,4.623,10.873,22.41,0.69,12.276,2974810000.0,12.342,6.981,23.8488888888889,22644999999.9,44068999999.9,53889000000.0,2.867,17.679,2020-11-28
S&P 500 Aerospace & Defense Mean ,245.006,25.202,22.142,2.221,0.0,4.398,15.418,1.288,1.807,85.342,62.75,23.775,4.623,10.873,22.736,0.69,12.276,2974810000.0,12.342,6.981,23.8488888888889,22644999999.9,42632000000.0,52453000000.0,2.8,17.213,2020-11-21
S&P 500 Aerospace & Defense Mean ,233.248,22.633,19.724,2.084,0.0,4.265,11.94,1.267,1.376,85.342,62.962,23.775,3.959,11.004,23.71,0.695,12.362,2965809999.9,12.167,6.981,23.7611111111111,22644999999.9,40477000000.0,50317999999.9,2.651,16.205,2020-11-13
S&P 500 Aerospace & Defense Mean ,221.43,21.115,18.199,1.945,0.0,4.1,12.778,1.267,1.781,85.581,0.629,23.811,4.777,10.993,25.573,0.699,12.406,3019810000.0,12.679,7.398,23.7533333333333,22747999999.9,38221000000.0,48068000000.0,2.51,15.245,2020-11-08
S&P 500 Aerospace & Defense Mean,277.420909090909,22.1936363636364,20.7318181818182,2.40818181818182,2.26363636363636,3.21454545454545,16.2236363636364,1.04454545454545,1.38636363636364,49.1436363636363,58.0154545454545,13.1890909090909,4.21090909090909,4.36727272727273,27.1690909090909,0.530909090909091,12.6272727272727,4026363636.36364,11.8809090909091,6.80545454545455,19.9554545454546,29384545454.4545,58842727272.7273,71623636363.6364,3.03090909090909,38.4818181818182,2023-05-07 00:00:00
S&P 500 Aerospace & Defense Mean,281.319090909091,22.6409090909091,20.7954545454546,2.43090909090909,2.30727272727273,3.15727272727273,15.8427272727273,1.03545454545454,1.28909090909091,67.0190909090909,58.1609090909091,16.0309090909091,4.49,4.35272727272727,27.8518181818182,0.643636363636364,12.6272727272727,4010909090.90909,10.3272727272727,6.52545454545455,18.5981818181818,30391818181.7273,58805454545.4545,71811818181.8182,3.02636363636364,38.5045454545455,2023-05-13 00:00:00
S&P 500 Aerospace & Defense Mean,286.804545454546,22.6409090909091,20.7954545454546,2.43181818181818,2.32818181818182,3.15727272727273,19.8627272727273,0.964545454545454,1.55818181818182,67.0190909090909,57.9154545454545,16.0309090909091,5.22727272727273,4.34909090909091,27.9290909090909,0.672727272727273,12.6272727272727,4263636363.63636,14.2154545454546,8.12272727272727,23.39,30928181818.0909,58666363636.3636,71671818181.8182,3.02454545454545,38.27,2023-05-20 00:00:00
S&P 500 Aerospace & Defense Mean,269.070833333333,29.84,24.005,3.19333333333333,2.86333333333333,3.77916666666667,26.3516666666667,1.11333333333333,1.70583333333333,65.6941666666667,55.8925,15.6008333333333,5.005,4.03,26.2825,0.663333333333333,11.8225,3918606666.66667,13.67,8.3425,26.185,28457499999.9167,55064166666.6667,66943333333.3333,3.72583333333333,45.205,2023-05-27 00:00:00
S&P 500 Aerospace & Defense Mean,270.118333333333,29.76,23.945,3.19083333333333,2.85083333333333,3.77333333333333,26.3816666666667,1.11333333333333,1.70583333333333,65.6941666666667,55.8925,15.6008333333333,4.985,4.03,26.555,0.663333333333333,11.8225,3875273333.33333,13.61,8.3425,26.185,28457499999.9167,54783333333.3333,66662500000,3.72166666666667,45.7625,2023-06-03 00:00:00
S&P 500 Aerospace & Defense Mean,280.52,30.7383333333333,23.4666666666667,3.24166666666667,2.94916666666667,3.81416666666667,27.29,1.11333333333333,1.70583333333333,65.6941666666667,55.8925,15.6008333333333,4.985,4.03,26.1983333333333,0.663333333333333,11.8225,3875273333.33333,13.61,8.3425,26.185,28457499999.9167,56289166666.6667,68349166666.6667,3.745,46.5,2023-06-10 00:00:00
S&P 500 Aerospace & Defense Mean,283.449166666667,30.69,23.3266666666667,3.24,3,3.7825,27.7466666666667,1.11333333333333,1.70583333333333,65.6941666666667,55.8925,15.6008333333333,4.985,4.03,25.9325,0.663333333333333,11.8225,3875273333.33333,13.61,8.3425,26.185,28457499999.9167,56305000000,68366666666.6667,3.80416666666667,47.0666666666667,2023-06-16 00:00:00
S&P 500 Aerospace & Defense Mean,284.08,31.0983333333333,24.4108333333333,3.28083333333333,2.98666666666667,3.83,27.5033333333333,1.11333333333333,1.70583333333333,65.6941666666667,55.8925,15.6008333333333,4.985,4.03,25.7391666666667,0.663333333333333,11.8225,3875273333.33333,13.61,8.3425,26.185,28457499999.9167,56604166666.6667,68664166666.5833,3.8075,46.35,2023-06-23 00:00:00
S&P 500 Aerospace & Defense Mean,288.364166666667,31.0733333333333,24.3775,3.28916666666667,3.03083333333333,3.78666666666667,27.8341666666667,1.11333333333333,1.70583333333333,0.65695,55.8925,15.6008333333333,4.985,4.03,25.6716666666667,0.663333333333333,11.8225,3875273333.33333,13.61,8.3425,26.185,28457499999.9167,56245833333.25,68309166666.5833,3.8325,46.23,2023-06-30 00:00:00
S&P 500 Aerospace & Defense Mean,287.878333333333,31.5083333333333,24.6983333333333,3.32916666666667,3.0025,3.85,27.525,1.11333333333333,1.70583333333333,0.65695,55.8925,15.6008333333333,4.985,4.03,25.7108333333333,0.663333333333333,11.8225,3875273333.33333,13.61,8.3425,26.185,28457499999.9167,56430000000,68493333333.3333,3.8,46.0283333333333,2023-07-08 00:00:00
S&P 500 Aerospace & Defense Mean,291.978333333333,31.7141666666667,24.8691666666667,3.35333333333333,3.05416666666667,3.8825,28.1566666666667,1.11333333333333,1.7175,0.659433333333333,55.8925,15.5158333333333,4.9625,4.03,25.38,0.664166666666667,11.8225,3858606666.66667,13.5466666666667,8.30166666666667,26.1616666666667,28499999999.9167,56969166666.6667,69030000000,3.8575,46.7975,2023-07-14 00:00:00
S&P 500 Aerospace & Defense Mean,289.231666666667,30.895,24.5341666666667,3.29083333333333,3.00166666666667,3.8575,26.4225,1.11333333333333,1.60916666666667,0.524658333333333,55.8925,10.6908333333333,4.22333333333333,4.03,25.4583333333333,0.5575,11.8225,3135273333.33333,12.5975,7.585,25.105,22987499999.9167,56417499999.9167,68536666666.5833,3.79583333333333,45.7675,2023-07-21 00:00:00
